#x-xd
106	1.83657e-06	0	106	-4.69559e-06	0	106	4.69559e-06	0	106	1.83657e-06	0	106	-1.83657e-06	0	106	4.69559e-06	0	106	-4.69559e-06	0	106	-1.83657e-06	0	
107	1.65291e-06	0	107	-4.22603e-06	0	107	4.22603e-06	0	107	1.65291e-06	0	107	-1.65291e-06	0	107	4.22603e-06	0	107	-4.22603e-06	0	107	-1.65291e-06	0	
108	1.48762e-06	0	108	-3.80342e-06	0	108	3.80342e-06	0	108	1.48762e-06	0	108	-1.48762e-06	0	108	3.80342e-06	0	108	-3.80342e-06	0	108	-1.48762e-06	0	
109	1.33885e-06	0	109	-3.42308e-06	0	109	3.42308e-06	0	109	1.33885e-06	0	109	-1.33885e-06	0	109	3.42308e-06	0	109	-3.42308e-06	0	109	-1.33885e-06	0	
110	1.20496e-06	0	110	-3.08077e-06	0	110	3.08077e-06	0	110	1.20496e-06	0	110	-1.20496e-06	0	110	3.08077e-06	0	110	-3.08077e-06	0	110	-1.20496e-06	0	
111	1.08447e-06	0	111	-2.77269e-06	0	111	2.77269e-06	0	111	1.08447e-06	0	111	-1.08447e-06	0	111	2.77269e-06	0	111	-2.77269e-06	0	111	-1.08447e-06	0	
112	9.76017e-07	0	112	-2.49542e-06	0	112	2.49542e-06	0	112	9.76017e-07	0	112	-9.76017e-07	0	112	2.49542e-06	0	112	-2.49542e-06	0	112	-9.76017e-07	0	
113	8.78414e-07	0	113	-2.24588e-06	0	113	2.24588e-06	0	113	8.78414e-07	0	113	-8.78414e-07	0	113	2.24588e-06	0	113	-2.24588e-06	0	113	-8.78414e-07	0	
114	7.90571e-07	0	114	-2.02129e-06	0	114	2.02129e-06	0	114	7.90571e-07	0	114	-7.90571e-07	0	114	2.02129e-06	0	114	-2.02129e-06	0	114	-7.90571e-07	0	
115	7.11513e-07	0	115	-1.81916e-06	0	115	1.81916e-06	0	115	7.11513e-07	0	115	-7.11513e-07	0	115	1.81916e-06	0	115	-1.81916e-06	0	115	-7.11513e-07	0	
116	6.40361e-07	0	116	-1.63725e-06	0	116	1.63725e-06	0	116	6.40361e-07	0	116	-6.40361e-07	0	116	1.63725e-06	0	116	-1.63725e-06	0	116	-6.40361e-07	0	
117	5.76324e-07	0	117	-1.47352e-06	0	117	1.47352e-06	0	117	5.76324e-07	0	117	-5.76324e-07	0	117	1.47352e-06	0	117	-1.47352e-06	0	117	-5.76324e-07	0	
118	5.18691e-07	0	118	-1.32617e-06	0	118	1.32617e-06	0	118	5.18691e-07	0	118	-5.18691e-07	0	118	1.32617e-06	0	118	-1.32617e-06	0	118	-5.18691e-07	0	
119	4.66822e-07	0	119	-1.19355e-06	0	119	1.19355e-06	0	119	4.66822e-07	0	119	-4.66822e-07	0	119	1.19355e-06	0	119	-1.19355e-06	0	119	-4.66822e-07	0	
120	4.20139e-07	0	120	-1.0742e-06	0	120	1.0742e-06	0	120	4.20139e-07	0	120	-4.20139e-07	0	120	1.0742e-06	0	120	-1.0742e-06	0	120	-4.20139e-07	0	
121	3.78125e-07	0	121	-9.66778e-07	0	121	9.66778e-07	0	121	3.78125e-07	0	121	-3.78125e-07	0	121	9.66778e-07	0	121	-9.66778e-07	0	121	-3.78125e-07	0	
122	3.40312e-07	0	122	-8.701e-07	0	122	8.701e-07	0	122	3.40312e-07	0	122	-3.40312e-07	0	122	8.701e-07	0	122	-8.701e-07	0	122	-3.40312e-07	0	
123	3.06281e-07	0	123	-7.8309e-07	0	123	7.8309e-07	0	123	3.06281e-07	0	123	-3.06281e-07	0	123	7.8309e-07	0	123	-7.8309e-07	0	123	-3.06281e-07	0	
124	2.75653e-07	0	124	-7.04781e-07	0	124	7.04781e-07	0	124	2.75653e-07	0	124	-2.75653e-07	0	124	7.04781e-07	0	124	-7.04781e-07	0	124	-2.75653e-07	0	
125	2.48087e-07	0	125	-6.34303e-07	0	125	6.34303e-07	0	125	2.48087e-07	0	125	-2.48087e-07	0	125	6.34303e-07	0	125	-6.34303e-07	0	125	-2.48087e-07	0	
126	2.23279e-07	0	126	-5.70873e-07	0	126	5.70873e-07	0	126	2.23279e-07	0	126	-2.23279e-07	0	126	5.70873e-07	0	126	-5.70873e-07	0	126	-2.23279e-07	0	
127	2.00951e-07	0	127	-5.13785e-07	0	127	5.13785e-07	0	127	2.00951e-07	0	127	-2.00951e-07	0	127	5.13785e-07	0	127	-5.13785e-07	0	127	-2.00951e-07	0	
